date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:24	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:15:23%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2016-17/elecrtical%202016-17%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2016-17/elecrtical%202016-17%20batch.59.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:45:36	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:15:37%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2017-18/elerctical%202017-18%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2017-18/elerctical%202017-18%20batch.5a.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:45:46	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:15:47%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2018-19/electrical%202018-19%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electrical%20Engg/2018-19/electrical%202018-19%20batch.5b.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:45:58	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:15:59%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2016-17/electronics%202016-17%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2016-17/electronics%202016-17%20batch.5c.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:46:10	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:16:11%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2017-18/electronics%202017-18%20%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2017-18/electronics%202017-18%20%20batch.5d.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:46:21	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Sep%202020%2005:16:23%20GMT	http://mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2018-19/electronic%202018-19%20batch.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/attachment/syllabus/Electronics%20Engg/2018-19/electronic%202018-19%20batch.5e.delayed	(from http://mppolytechnic.ac.in/syllabus.php)
10:46:51	1547/1547	---M--	200	added ('OK')	image/gif	etag:%22e238d-60b-5ae2716038b35%22	http://mppolytechnic.ac.in/digits/4/8.gif	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/digits/4/8.gif	(from http://mppolytechnic.ac.in/syllabus.php)
10:46:52	31000/31000	---M--	200	added ('OK')	text/css	etag:%221441fb-7918-5ae2c6e77f072%22	http://mppolytechnic.ac.in/vendor/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/font-awesome/css/font-awesome.min.css	(from http://mppolytechnic.ac.in/online-study-material.php)
10:46:52	5604/5604	---M--	200	added ('OK')	text/css	etag:%221441d2-15e4-5ae2c6247425a%22	http://mppolytechnic.ac.in/vendor/datatables/dataTables.bootstrap4.css	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/datatables/dataTables.bootstrap4.css	(from http://mppolytechnic.ac.in/online-study-material.php)
10:46:53	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2257d97c08-8c85%22	http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	C:/My%20Web%20Sites/mppolytechnic/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from http://mppolytechnic.ac.in/online-study-material.php)
10:46:55	2532/2532	---M--	200	added ('OK')	application/javascript	etag:%221441df-9e4-5ae2c65bb7bd1%22	http://mppolytechnic.ac.in/vendor/jquery-easing/jquery.easing.min.js	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/jquery-easing/jquery.easing.min.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:09	157843/157843	---M--	200	added ('OK')	application/javascript	etag:%221441d0-26893-5ae2c619dd2f3%22	http://mppolytechnic.ac.in/vendor/chart.js/Chart.min.js	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/chart.js/Chart.min.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:10	4678/4678	---M--	200	added ('OK')	application/javascript	etag:%221441d3-1246-5ae2c62560f72%22	http://mppolytechnic.ac.in/vendor/datatables/dataTables.bootstrap4.js	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/datatables/dataTables.bootstrap4.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:11	59/59	---M--	200	added ('OK')	application/javascript	etag:%22e2423-3b-5ae2749b162e0%22	http://mppolytechnic.ac.in/js/sb-admin-datatables.min.js	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/js/sb-admin-datatables.min.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:24	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%2257d97c08-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	C:/My%20Web%20Sites/mppolytechnic/code.jquery.com/ui/1.12.1/jquery-ui.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:25	1064/1064	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:26%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS226classpdf06-01-20201324031.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialbf4b.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:26	1064/1064	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:26%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS398classpdf06-01-20201324031.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material74e7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:26	1062/1062	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:27%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS20classpdf06-01-20201324031.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9cfc.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:27	1064/1064	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:28%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS747classpdf06-01-20201324031.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialaf63.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:27	1064/1064	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:28%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS108classpdf06-01-20201324031.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialed87.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:27	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:28%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC771NewDoc04-02-2020122252.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material82fb.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:28	1048/1048	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:29%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE534IMG20200601123146.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material8e97.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:28	1027/1027	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:29%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE306lightingsystems.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9fca.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:28	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:29%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS437Screenshot20200601-164332CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material04a8.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:28	445792/445792	---M--	200	added ('OK')	application/javascript	etag:%221441d4-6cd60-5ae2c62eb1055%22	http://mppolytechnic.ac.in/vendor/datatables/jquery.dataTables.js	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/vendor/datatables/jquery.dataTables.js	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:29	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:30%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS519Screenshot20200601-164332CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialdbde.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:33	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:34%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS793Screenshot20200601-164332CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialdbd3.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:47:53	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:17:54%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS789Screenshot20200601-164332CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3220.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:13	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:14%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS589Screenshot20200601-164332CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale3db.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:30	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:31%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS704Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material6f7e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:31	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:31%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS430Screenshot20200601-164337CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7f7c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:31	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:32%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS283Screenshot20200601-164337CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0744.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:31	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:32%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS824Screenshot20200601-164337CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0a00.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:32	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:33%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS408Screenshot20200601-164337CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialaa62.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:32	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:33%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS592Screenshot20200601-164337CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material183b.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:32	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:33%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS207Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material37f3.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:33	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:34%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS471Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3727.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:33	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:34%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS366Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material031b.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:33	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:34%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS316Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material1063.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:34	1084/1084	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:35%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS405Screenshot20200601-164335CamScanner.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale7d4.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:34	1009/1009	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:35%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE544ohmlaw.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material246c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:34	1015/1015	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:35%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS866seo-ebook.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material35fa.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:34	1015/1015	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:36%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS442seo-ebook.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7c2a.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:35	1091/1091	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:36%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS151SEOguidelinesforcontentwritersforbetterrankings.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material31b3.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:35	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:36%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS399WhatAreSEOKeywords.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiala2bf.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:35	1029/1029	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:36%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS460SEOcompletenotes.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialceb9.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:36	1051/1051	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:37%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS963StructuringSEOURLsCorrectly.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialb808.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:36	1057/1057	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:37%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS37SiteStructureThatWillEnhanceSEO.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material4bad.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:36	1021/1021	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:37%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS332LocalizedSEO.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material4e3c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:37	1015/1015	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:38%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS632PageSpeed.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0979.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:37	1013/1013	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:38%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS223-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2f08.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:37	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:38%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS52024-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3998.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:37	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:38%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS34925-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material8d42.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:38	1015/1015	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:39%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS7526-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale91d.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:38	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:39%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS83927-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiald9a6.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:38	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:39%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS38828-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2459.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:38	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:40%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS66529-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialfee2.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:39	1013/1013	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:40%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS131-03-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialfcc9.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:39	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:40%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS86002-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material277a.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:39	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:41%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS52801-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9834.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:40	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:41%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS65203-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material93d7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:40	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:41%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS80406-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiala089.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:40	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:41%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS56007-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material34ee.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:48:41	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:18:42%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS80408-04-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiala5d5.html	(from http://mppolytechnic.ac.in/online-study-material.php)
